mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,sample_size,.metric,.estimator,mean,n,std_err,.config
34,620,12,6,0.09291548382752525,2.4078535708749573,0.8098296990967355,rsq,standard,0.6374829292677808,5,0.0016070046228390902,pre0_mod20_post0
36,416,26,10,0.002443624372106734,0.060343574190738845,0.8624331634918538,mae,standard,1.5873487315380581,5,0.0028270607105947555,pre0_mod21_post0
36,416,26,10,0.002443624372106734,0.060343574190738845,0.8624331634918538,rmse,standard,2.01756738078642,5,0.0036908663119417954,pre0_mod21_post0
36,416,26,10,0.002443624372106734,0.060343574190738845,0.8624331634918538,rsq,standard,0.6294293021394965,5,0.0015677188952162979,pre0_mod21_post0
37,1553,24,4,0.004532133890618984,7.253102605601196,0.9901360794630212,mae,standard,1.4403666688547583,5,0.003190843853547676,pre0_mod22_post0
37,1553,24,4,0.004532133890618984,7.253102605601196,0.9901360794630212,rmse,standard,1.8734016360122596,5,0.0032798112006614845,pre0_mod22_post0
37,1553,24,4,0.004532133890618984,7.253102605601196,0.9901360794630212,rsq,standard,0.6110703751591474,5,0.0018687641943376722,pre0_mod22_post0
39,379,8,10,0.004696578370590737,6.1029140832263706e-5,0.7963606095795209,mae,standard,1.4281848976447031,5,0.003447853432566771,pre0_mod23_post0
39,379,8,10,0.004696578370590737,6.1029140832263706e-5,0.7963606095795209,rmse,standard,1.852113514189203,5,0.0037708040875016535,pre0_mod23_post0
39,379,8,10,0.004696578370590737,6.1029140832263706e-5,0.7963606095795209,rsq,standard,0.6332350617964712,5,0.0015859973674426091,pre0_mod23_post0
40,555,20,9,0.04202322013987563,9.260376327477342e-4,0.6399897253722884,mae,standard,1.357603271183348,5,0.004329168169365584,pre0_mod24_post0
40,555,20,9,0.04202322013987563,9.260376327477342e-4,0.6399897253722884,rmse,standard,1.7912127547124626,5,0.003808447070626467,pre0_mod24_post0
40,555,20,9,0.04202322013987563,9.260376327477342e-4,0.6399897253722884,rsq,standard,0.6372373395251653,5,0.0017181899738393867,pre0_mod24_post0
42,657,21,7,0.021600416163731897,0.3665220966828334,0.9718334572544942,mae,standard,1.3574336123199886,5,0.004377459842966602,pre0_mod25_post0
42,657,21,7,0.021600416163731897,0.3665220966828334,0.9718334572544942,rmse,standard,1.7905833979980468,5,0.0037115552485707066,pre0_mod25_post0
42,657,21,7,0.021600416163731897,0.3665220966828334,0.9718334572544942,rsq,standard,0.6374864021067556,5,0.0016814878175782234,pre0_mod25_post0
42,1814,9,7,0.036863876136102466,1.3580721316708443e-4,0.94996895629835,mae,standard,1.3572143820530447,5,0.004345269451486717,pre0_mod26_post0
42,1814,9,7,0.036863876136102466,1.3580721316708443e-4,0.94996895629835,rmse,standard,1.7911734114949494,5,0.003811104463436393,pre0_mod26_post0
42,1814,9,7,0.036863876136102466,1.3580721316708443e-4,0.94996895629835,rsq,standard,0.6372613756219505,5,0.0015627094230799736,pre0_mod26_post0
44,1922,27,6,0.017872004776317313,0.0022179932454688776,0.8229063041935054,mae,standard,1.3576892095778403,5,0.004363091666423496,pre0_mod27_post0
44,1922,27,6,0.017872004776317313,0.0022179932454688776,0.8229063041935054,rmse,standard,1.7910604336093918,5,0.0036875629099888227,pre0_mod27_post0
44,1922,27,6,0.017872004776317313,0.0022179932454688776,0.8229063041935054,rsq,standard,0.6372933031860611,5,0.0017047640979035833,pre0_mod27_post0
46,1538,21,9,0.05320797418650116,2.5213150535235496e-4,0.7644415872792403,mae,standard,1.3574046243377618,5,0.004332228317463433,pre0_mod28_post0
46,1538,21,9,0.05320797418650116,2.5213150535235496e-4,0.7644415872792403,rmse,standard,1.7915489078552411,5,0.0037933933531269447,pre0_mod28_post0
46,1538,21,9,0.05320797418650116,2.5213150535235496e-4,0.7644415872792403,rsq,standard,0.6371096552503535,5,0.001624960627488567,pre0_mod28_post0
48,796,11,8,0.005482069191315713,0.09734532291996581,0.5407152298178214,mae,standard,1.3641406245872676,5,0.0042564919036671,pre0_mod29_post0
48,796,11,8,0.005482069191315713,0.09734532291996581,0.5407152298178214,rmse,standard,1.7966742625427916,5,0.003675500413563892,pre0_mod29_post0
48,796,11,8,0.005482069191315713,0.09734532291996581,0.5407152298178214,rsq,standard,0.6355039584170054,5,0.0016663787631995624,pre0_mod29_post0
49,1690,35,3,0.0014372806830840652,0.004793082148757062,0.6506208845996297,mae,standard,1.7335211025263904,5,0.0027760772499067833,pre0_mod30_post0
49,1690,35,3,0.0014372806830840652,0.004793082148757062,0.6506208845996297,rmse,standard,2.1986732967194134,5,0.0031066992081759163,pre0_mod30_post0
49,1690,35,3,0.0014372806830840652,0.004793082148757062,0.6506208845996297,rsq,standard,0.5058756223286855,5,0.002802448758763306,pre0_mod30_post0
